Review,Rating
Good,1
Khub valo story gulo r onek knowledge o ekan teke pawa jay khub happy emn ekta app abar jonno,1
nice to vara,1
Wow,1
Very very worst app they not upholed full stories our money time waste.,-1
First you have to buy subscription then you also have to pay for VIP pass,-1
One of the worst App... Money debited automatically from my account please never Ever install this bludy App,-1
bad application bilkul achhe nhi hai,-1
Nice,1
need to see the story in visual,-1
Good,1
good,1
Nice,-1
Best appppp,1
Nice,1
Kuku FM audiobooks-Best for serials not for knowledge,-1
Channagilla app edu amount yalla cut madidru,-1
Super,1
super,1
nice,1
Nice,1
good,1
Koin,1
Nice story,1
Nice storytelling,1
Good app,1
Super,1
nice,1
Great story I have been in my life but one thing. I have pay 39 rupee to get a new episode but i didn't get the episode can you tell me about this,0
Worst app. ( subscription scam alert),-1
worst stories available,-1
Best Timepass,1
Utter flop,-1
supper,1
Nice app,1
Good,1
it is so poop app no one story unlock in this app means this app has no free story,-1
Don't use this app amount automatically credited please don't use middle class family and friends don't download and use my amount also automatically credite customer care service not lift calls,-1
very nise kuku fm radio,1
name pleased,1
That was an awesome feeling to listen to Kuku FM. The episode was so good; it made me curious to listen to all the episodes as soon as possible.,1
fentastic,1
this app is very bad I Don like this app and stories plz guys don't subscribe this plz save,-1
good,1
please do not install this app,-1
intresting app,1
it's quite good. please add some options that we can earn gold after watch ads,0
Good,1
best,1
phle paise do fir suno 2 rupye bolte ho or 299 lete hai,-1
kuku,1
"When the episodes are not free then how will the experience be good, give some episodes for free, even then if you like it then pay, if you don't like it then money will be wasted",-1
Good,1
good story,1
Awesome,1
Money fraud app Don't download,-1
is fraud app my money not refunded is app,-1
Intersting stories,1
plz free trial plz remove free plz,0
fraud,-1
super,1
so very nice,1
Nice platform for learning everything..,1
bahut achcha kahani Hai,1
good,-1
Not good only lied advertise,-1
excellent way of telling autobiography,1
Nice,1
nic app,1
So sweet,-1
It's a good to listen the Stories in voices so easily understand and We can hear that we can feel the story so i really like that,1
Nothing like the stories,-1
best app for audio books,1
Nice app,1
very ost app,-1
super,1
Great story line,1
"Worse app They are cutting money automatically Worse app ,my 400 gone Don't suggest",-1
Thanks for fixing it,1
the worst app. why you people cheating like this. i didn't subsribe this app. but you debited the amount. after complaining also again you deducted. when you will refund. without checking balance i am standing infront of hospital. there i came to know you people deducted amount. i got shamed there. why you people doing like this with poor people . every single rupee is important for us. plz dnt play with poor people,-1
worst app ever,-1
Best kuku fm,1
Money is wasted if you install this app,-1
Nice audio platform,1
Good,1
Maja aata hai,1
Very good,1
not bad,-1
good asp but mujhhe pure year ka chahiye or ye price bhot jada he 1499 ek baar pele mene 299 ka year ka plan liya tha jio ki tarah kuku fm ne bhi price bada diye me afford nahi kar sakta.....,-1
"I've had a frustrating experience with this app. While listening to stories, the app would unexpectedly exit, leaving me disappointed.""",-1
Very bad,-1
best video,1
very bad,-1
very good,1
Super,1
Best potcast,1
Nice app,1
Good,1
Good,1
Waste of time in kuku fm app,-1
Good,1
osm,1
Good,1
Good,1
nice,1
This not good app this is not good app this is the fake website in amount money in everything is the scammed this app is already credited my money is 300 rupees not give back,-1
good,1
Nice App,1
very bad I use trail but not open now Otp not working totally scam,-1
thik thak app hai lekin esame sahi time per apisod nahi dunlod hota hai,0
ghatari,1
Good,1
it too bad we aren't able to watch one,-1
Good app,1
Superb story I'm very interested,1
awesome,1
Don't like his prmostion ads,-1
too good aap,1
All good but last 4 days application not working. Automatically throw outside please resolve problem.... till date application not working,1
Nice,1
REVENGE OF MY FAKE BOYFRIEND story real extraordinary.. i myself 100% hold my attention.. to watch 60 episodes.. from just watching a youtube ad which came while in my studies... hats off to the writer .. that why I given 5 stars to kuku fm... and taken subscription of 1 week free trail subscription... otherwise while my 12th boards exams before.. i wouldn't take it,1
bekar app ha time kharav,-1
brijdharigiri,1
Yii,-1
I love you so much,1
"Worst refund policy - No help from support team I had a very disappointing experience with this app. I tried to cancel my subscription and request a refund, but their support system is completely unhelpful. I tried calling multiple times - no one answered. I even chatted with an agent, but was told I missed the 24-hour refund window, despite reaching out within that time and trying to get help via phone. I lost my pocket money over this, which is really frustrating and unfair. Support sucks.",-1
*Very bad experience my money was debited without my permission the auto debit happened automatically when i downloaded the app and when gone to settings to cancel *subscription it's hidden Technicaly *Even I tried my chat There was no response please people kindly don't download this application,-1
Only scam chalta hai is app pr me avi vugat Raha hu plze savi isko uninstall maro,-1
Good,1
Excellent storys,1
bad,-1
Super,1
Cheet,-1
don't but this application any one this is fake application and fraud related applications so please don't register any one customer this application,-1
Good Good,1
nice,1
Gud,1
No free traiel only paid,-1
good,1
Good platform to ku ku fm,1
No subscription needed for this aap. very good quality for all audiobook is quite impressive. This app should be rated more than 5 star.free free free is this app's slogan.,1
so costly,-1
i m not interest kukuFM give me My money refund,-1
Totally froud cheaters don't used it,-1
Good,1
Good app,1
This this the worst app in my life because this aap not inform you and make a payment without your permission this is a very bad aap auto pay is very bad,-1
good FM,1
very nice kuku Fm bahut Hi badiya aap hai,1
they are deducting money without any premium membership,-1
best book story,-1
Good,1
Excellent content,1
really it's great aap,1
Nice,1
Nice app audio,1
Good apps,1
super,1
App is superb; adding of parental control will make it more superb and improve it further..,1
Hello friends good morning,1
Best audio story,1
good,1
super,1
episode kam hai,1
This application is very nice,1
Hii kuku fm i want to highlight the issue of your app your cannot work when any uploader want to upload the audio it shows the permission while allow all the permission and trying to upload the audio again it shows it permission please resolve this issue as soon as possible,0
worest app ur money will auto debited plz don't install,-1
froud app paise bharnar padata hai story sunane ke liye,-1
an scam an froud I take 1weak sub after it takes my 499 it's an froud,-1
very bad only money app not good story,-1
299 loot by paying 2 rupees is a very dirty app no one should download,-1
Interesting story application.,1
good,1
good,1
Waste app don't download this app this is scam 0 rating,-1
kuku fm is best,1
thik thak hai jyada bhav mat khao kuku FM wale....,1
nice app,1
Bree good,1
"better to choose pocket fm ,in this kuku fm all story are similar no difference",-1
nice,1
Awesome app Too many things to listen,1
good app to learn English,1
Don't ads this app,-1
awesome inki spiritual baate,1
Yah app fraud hai is app ke customer care be fraud hai,-1
Bahut hi bekar Hai automatic 299 cut Jaate Hain,-1
Super,1
Good,1
good,1
Bekar,-1
Good,1
nice,-1
Now they uploading very boaring stories,-1
It's good,1
Does this app have a sound mixer,1
Very nice,1
please work your customer service,-1
excellent,1
Nice App,1
it's good,1
super,1
frude hai account se paise kat liya,-1
really good,1
good knowledge,1
Worssttttt,-1
"Super excited stories, thrill, Fiction and magic",1
Kalnanna maklu nanu sumne download madkonde 399 auto pe agide nanu use madilla,-1
good choice for of screen liesning,1
mc app auto renew problem,-1
this app was financial problem with auto debit. don't use this app...,-1
Useful interesting stories,1
Good,1
good,0
Doesn't allow cancel the subscription and renewed. Kuku cleverly looted the people money.,-1
Nice,1
i love kuku fm,1
Very good story's they are written .,1
Nice app.,1
Best kuku fm lisning,1
good,1
"purpose of this book learning app is failed, confused scrolling, too much distraction.",-1
Nice,1
bad,-1
Good,1
No discount for existing listeners,-1
nice fm app,1
very,-1
Lovely story,1
It's a good entertainment,1
not good,1
bhaibhai is per koi bhi Dur per payment Mat ka naam bad Mein 400 Tumhara automatic bank se Kat Lega,-1
the good one,1
auto pay misuse by application not canceled to autopay by application,-1
veri good,1
Like story,1
299 rs loss,-1
good,1
good,1
Good job,-1
fraud app it will take money from account,-1
third class app,-1
Dirty people don't know where to give Adds ...,-1
best,1
I have been using it for a year and I like it very much,1
Excellent Amazing Fabulas,1
good,1
nise,1
super hero,1
I like this app,1
I like this kuku fm app.,1
mast,1
Bakwas,-1
Very nice kuku fm,1
good,1
Nice voice and beautiful videos,1
thanks kuku fm my improve this skills,1
excellent,1
Vire nice,1
good,1
good pn,1
Nice app good.,1
nice,1
Good,1
Good app good service,1
wow,1
not good,-1
I love it,1
Nice,1
Nice,1
awasome,1
Bad,-1
Please establish your brand as audiobook platform not as story book,1
"Njan onnum parayunnilla , da tendikale ninakkokke vaiyye nirtiyitte poode narikale udayippade",-1
good audio books.,1
very poor show,-1
good and informative stories,1
Bad,-1
Good,1
Best app for students,1
Super app,1
Sbse ghatiya fraud app hai phle ek rupye kta usle bd 6 din bad automatic 300 kt gya Koi bhi ise install mt kro plz,-1
bad app,-1
thank you,1
live show,1
not good this app very fraud app this kuku FM my amount auto debit this customer care call this not received I call customer care no response customer care auto debit my amount 499 my contact list don't using this app,-1
Good,1
Bakwas hai bahot paisa leta h say mon you,-1
best,1
Awesome experience and great to listen.,1
Amount loss tha fm pls don't use tha g pay are phone pay,-1
Good,1
Exercises is mostly,1
It's fabulous,1
Good,1
Good,-1
old versions are better,-1
very bad app. we already use the auto update system available. u r money was deducted from your account.,-1
Free,1
super,1
Everything is locked and asking for subscription. Totally waste app.,-1
can you dj song this app,1
thik is best app for reading,1
Good,1
fraud i don't like this auto pay method very worst.......,-1
Good,1
good,1
the best,1
Good,1
Awesome,1
awesome,1
not nice,-1
not satisfied,-1
not good app,-1
This app is danger automatically amount debit.... don't install this app,-1
badd,-1
asking amount 299 rupees,-1
good Nice,1
stupid app,-1
Very good,1
this App Really Good,1
Mind-blowing,1
full intrested in tention,1
Nice,1
Good app,1
love,1
Bahut hi ghathiya aur bekar bahut hi wahiyat application hai please humble request do not installed this please auto pay activate ho jata Hai isme,-1
nice Stories in kuku fm,1
It's wonderful app to hear fictions and novels....,1
good,1
This platform is best,1
super par richaj lagta he,1
good,1
Dq say that we must pay 2 rupees and its refundable but its not 2 its 299+2(autopay activation)=301 every users must be carefull this is scam and trckiest way that kuku fm make money illegaly my 299 was lost,-1
vari gad,1
use full one,1
loss my money but waste,-1
kya mast,1
opns,1
Very nice,1
Good,1
Kuku FM using my data without using application in realtime. It's too much. Just for 5 minutes of internet on it almost used 200 MB without any download and play. So it might steal your data in background somewhat. So I dont trust this app from right now.,-1
Nice,0
Good stories,1
exllent,1
"Useless app , all storeys is incomplete and new episode is not uploaded from long time. Wastage of time.",-1
Nice,0
I am going to uninstall this app after installation. I don't want on auto payment for free Trail. Hopeless aap,-1
Kahani sunkar maja a Gaya bahut Sundar Kahani Gajab Kahani,1
Good app.,1
Good,1
Superb,1
super app,1
good sow,1
Very interesting,1
Good,1
Bakwas,-1
Osm,0
fake app ha my refund wapas,-1
Free hona chahiye,-1
Good,1
Best audio app,1
Ekdam jabardast,1
jamui 223,1
super,1
good,1
To hear stories,1
nice app,1
good,1
bad experience froud app doing scam for every costume,-1
nice,1
Good,1
Bekar he bilkul trus mat karna mere account se autopay paisa kat lete he. Mera dhyan nai jata to usme 3035 tak 299 katge harmane lika. Mere pass screenshot bhi he.uska recharge bhi mat karna.,-1
good,1
best aap,-1
ye bekar aap hai bhai eis se hamre pamant kati jaya kare gi aapne aap,-1
best app,1
First class,1
Thats good,1
it's fantastic and amazing too much for me thanks to kuku FM.,1
very good app to download,-1
Good,1
Sabse gatiya app hai,-1
nice,1
very bad experience they was fraud and when you login with your no they access your upi and auto pay pls don't use and complete this aap,-1
It's a nice app for listening any story . .,1
excellent,1
Wrost app,-1
Good app,1
Good,1
Very nice app,1
sab ped Hai jiske pass paise nahin Hai vah kaise sunega,-1
not pay auto pay is rong,-1
Awesome...I can listen unlimited stories with premium membership..,1
very good,1
better than pocket fm,1
bagundhi,1
This is so good kukku fm,1
Worst app don't install,-1
worst experience I have the withdrawal my money without knowing me,-1
Nice app,1
Good,1
it is always my favourite app on my phone..,1
good thinking,1
Good,1
Please stop playing k.s adds it's v.much irritating nd causing dis comfortable especially when we are in public,-1
Great stores,1
frod app 299rs frod,-1
Nice,1
kuku fm doesn't provide free trial,-1
cheating app.. my cash deducted two times (Rs. 899 ) in same month 02.05.2925 & 03.05.2025 in autopay mode ..no custome care number available for inform this matter...big cheating to me...,-1
All of u don't dwonlod thiss app most worst app and thiss app is autometic paymenting to phpne pe. Soo don't download west off time,-1
Very bad app and very robbery this not use,-1
best habit &best results.,1
mujhe coin Nhi mile,1
yah sabse bekar Hai Koi download mat Karna account Khali ho jaega bilkul,-1
Nice,1
Nice,1
nice,1
Khankir chale appp,-1
Really love this app best stories,1
excellent,1
Mony waste,-1
nice it,0
Nice app for refresh,1
Don't use app Extra money Debited in Auto-pay Don't enable Autopay all users,-1
Good,1
Bad,-1
"This is rubbish you increase price I subscribed for in 199 2 years ago, Now 899 for a year, Go to hell good for you, ..? Anyway I uninstalled",-1
Good,1
Not bed,-1
Hot,1
I love it,1
nice story,1
kukufm ne mere account se abhi 499 liye hai please mujhe return chahiye please logo ke pese ped par nhi ugte hai aap yese kese kisi ke account se pesse le sakte hai,-1
Good,1
Good it's oke,0
Good app need some more option in free,1
Story AMG,0
Digital library of wisdom. Thank you KUKU FM,1
So good,1
Maha ghariya hai ye app mera 299 rs leya pata nai kaise autopay se chala gaya,-1
Good,1
Exlent,0
important good,1
I love aap and my febret so verry laki app i like you aap i like tou,1
nice,1
exllent,1
good,1
basted,-1
supet,1
ok ok,1
App is not work properly,-1
supper kuku Fm,1
Gatiya aap,-1
Super,1
"I didn't buy the coins, and I have membership, but no one helped me. Very useless application.",-1
bed app,-1
Worst application,-1
Mai kuku fm usse bhi nahin karta hun fir bhi Paisa kat liya hai yesa q,-1
Good,1
Very nice drama,1
very nice,1
Very bad only money for the Buisness,-1
I liked Kuku FM very much and you all must download it and enjoy your knowledge,1
i enjoyed 2 listening but upload the new episodes.its tooooo late.,1
This app is causing fraud and wastage of money,-1
Bast aap,1
good but one episode 6 minutes and I have to wait 1 day for new episode plz fix it,1
Nice,1
This is frode,-1
nice,1
Best app,1
Good,1
App is not working,-1
good,1
not free anny book i was deleted kuku . because allready free audio app available on Play Store.,-1
good entertainment app,1
Too much price,-1
Forad,-1
Good app,1
good,1
good,1
good chanale,1
very worst,-1
Cool app,1
worst aap ever not refunded my money. my money was debited just 1 hour ago and now they are not refunding my money back. I don't like your application.,-1
jivanadali kelale bekada ondu pusthaka bhagavath geete jai shree krishna,1
La jabaab,1
Fraud app is ne mere account mein se 299 Kat liye jabki Maine yah app bhi nahin chalata aur inke customer care phone nahi uthate,-1
Very nice,1
good,1
very bad app 2 rupees sollido 4 hundred mala debit akedo eruku,-1
I love t,1
Good. But it can be better,0
Not good,-1
nice,1
Money lost,-1
Instant service very nice good app,1
UPI ID remove option is not available,-1
we need mankuthimmana khagga please upload it,1
jai shree radhe krishna,1
No free Books. All are Paid.,-1
"It's knowledgeable, smooth and lovely app.",1
Ashik,1
Mast app,1
I like it,1
very,1
Superb stories,1
good app but keep asking to rate,0
this app is good,1
faltu,-1
kuku fm se hme bahut Gyan mila iska rich dad poor dad kahani aur middle class family hame bahut hi badhiya laga,1
super,1
Good,1
Excellent,1
Worest,-1
Great to Hear and gain Books Knowledge,1
frod kar rahe hai ye auto-pay ke nam pe bina puche pese kat lete haiii,-1
nice,1
very bad,-1
Love to hear,1
Bad,1
Good,1
Nice app,1
"He is Doing fraud with costumers, by offer and auto-pay system. This aap offer me on for trial on payment basis and refund if i don't continue the service, but when i cancel subscription i don't receive any refund.",-1
Kuku fm mudhe sunne me acha lga,0
hi is best app,1
nice,1
good,1
very nice,1
good,1
Good but costly,0
good,1
Love this app so much it have very wide range of romantic and interesting stories,1
only Money Oriented Not a Single Free Book And Where Picket Fm have Free stories Bad app,-1
good,1
Best story's,1
2 rupaye bol ke 500 se ka recharge karva rahe hai,-1
my to pay auto-pay in money 399 please i want my money,-1
tooo good,1
It is very nice app,1
Its amazing,1
"Just don't install this app because this app monthly subscription automatically cut and pay your wallet without your permission , when I request for refund than show you are not eligible for refund",-1
sabse bekar h ye meine 2rupe bhi daal diye video nahi chala raha h it's fraud,-1
good feeling,1
Thanks for watching L,1
"very bad app Do not download this app, it is a fraud app, money is deducted from the account, Rs. 400 every month",-1
Link,1
this is very bad app it is a spam,-1
nice app,1
not good,1
Nice audio quality,1
Good,1
Good,1
great,1
Add band karo mx me pehle,-1
good,1
Hi is very uss full,1
Worst app...they tried deduct money without my consent.,-1
Bahut ghatiya app hai please Bhai koi download na Karen,-1
v v good,1
very bad... First time install app and then automatic account hacking and then account zero balance...plz don't open this app....bank account hacker...app,-1
bad,-1
good,1
Best app kahani ke liye,1
Nice episode,1
worst,-1
The app was very good and off late the app is always crashing when wanted to downloading or listening to some stories.,-1
super,0
Excellent,1
"money was debited for my bank account without my knowledge or any notification this app is worst ""Worst app don't use it""",-1
excellent,1
nice kuku,1
I love you,1
excellent,1
you not working fast last time you updated audio ok bye,0
hii Kuku fm,1
isko band kijiye,-1
valo,1
It fake all audio are not available,-1
I received best Audiobook story from this kuku fm app,1
wow it's a life making changing and joy full life thankyou kukufm.... Dunia me kuchh kardikhane ka halsa hai to .... Kuku fm ko apnao,1
it's irrelevant,-1
thank you,1
"What the hell bro, now i can't listen any stories.. always the add asking to purchase.. bro aome people can't afford to spent money on this , need some entertainment to listen stories but the app is always asking to purchase.. disappointed with it.... Zero stars... From my side. I know you have to earn from this but in this way that listener even can' t hear any his favourite story.. very bab..",-1
autopay karke paise lute ja rahe he,-1
nice,1
worst app,-1
Sabse kharab application hai is application me Automatic payment cut ho jata hai ow payment return bi nhi hota chahe hum unhe kuch bol de or is application ki costumer support bi bohot bekhar hai sabse kharab hai koi download Mt karna mere bi payment return nhi aya abi tak or mere payment Automatically cut ho gaya or payment bi return nhi ho raha hai support bi Inka bekhar hai,-1
bhut good,1
good,1
Super app,1
very very dirt app,-1
Very good,1
Awesome Very useful application with collection of best material,1
automated payment setup fails via upi,-1
Good,0
Ato pey avuthundhi I don't like kuku fm delete cheshanu but ato pey avuthundhi,1
"I loved it because of those valuable topic Or important books which you can't read due to the busy schedule, you can listen by doing your scheduled important tasks or during your daily work, Also Kuku has launched a video series where you can enjoy all the book stories thanks to KUKU.",1
nice,1
so noce,1
mast hai yaar,1
very useful aap,1
very good,1
Why didi you make the app free Put download charge on it,-1
Nice,1
After the subscription cancellation they didn't refund the amount of words,-1
Hey users basically isme ek add ata hai jaha 2 payment karne k liye bolta hai for achha story mai pay kardi pichhle 4yo 5 months se mere ac se Autopay ho raha 299 mujhe itna gussa a raha kya batau maine jb dekha achanak mere paise - ho raha then mai check ki to bahut gussa aya jabki m thodi hi samay me aap delete kardi if any employee read my comments pls check your history and give my money back doesn't matter what's ammount of money give me back,-1
wow,1
Good,1
Not bad afterall,1
good,1
good,1
Dirty audio book Tera bas chale to tu Play Store ko bhi padh kar de main ja raha hun uninstall Marne application ko,-1
WORST WORKING,-1
nice,1
Very bekar,-1
"use less app, after being a premium member also they are asking for premium moneyand not allowing me to proceed",-1
super,1
Give me 500 coins,1
Very good,1
This app is very useful for my life and I am learning life experience and finance and anything,1
Good,1
frauds,-1
Not viewed,1
"I am extremely disappointed with the experience Ive had with this app. After paying for a three-month premium subscription, I am still unable to access any premium content. Every time I open the app, it prompts me to buy the subscription again, despite the fact that Ive already paid.",-1
Good concept and storys,1
Nice,1
Very good,1
super,1
worst app ...to watch anything u have to pay first,-1
Fraud App Simply deduct 399 rs in my Account....don't install this app ...no one response in chat service.. I will compliant to cyber crime... why without permission deducted my money it's theft not a service 399 rs is my valuable money I want refund my money otherwise I will compliant against you in cyber crime under the section........,-1
Loved stories,1
Excellent,1
excellent,1
i don't like,-1
money waste,-1
Why did they deduct money from my account without telling me that I had deleted this app from my phone. Still money was debited from my phone today. I want my money back!,-1
not use the story,-1
good joob,-1
Super,1
best kuku fm,1
Best option to replace boring time.,1
gghjkk gh giootd a good day baby girl names on video I will be able see the attached resume of my friends and,1
good,1
Good,1
Very good episode and watch,1
njjjjjjj you too much you too much you can do the same as the same as you too and we will have the time miss you lo que me teri hi nahi hai kya baat hai ki you too dear you too much time it should be in a a n s s t h a m l l m s s s s s s s h o d e f a a n a m s s t u r right now because this video has already written few screenplays for call kara kara be in the same day today you too much you want me Imiss you too much time miss you so sorry for call you lo na semi ti hai ki ?,1
good,1
good,1
"KuKu FM is a ""Fraud"". Kuku Fm automatic took my money twice. They didn't even send a massage that Auto Subscription is on. I didn't use it. I don't even know that Auto Subscription was on. And they are not refunding my money. I want my money back. Please don't use this App, Uninstall this App.",-1
Bhangar app hai,-1
Good,1
very good,1
free karo,1
awesome,1
good,1
"very bad Service, and cheating",-1
good experience,1
very good,1
i reported it's bad app not customer support,-1
Abhishek Bhai,1
Nothing is free you need to pay for everything!,-1
Nice aap for story,1
very bad,-1
Good,1
so excited,1
Aacha laga,1
nice,1
Good,1
"Why every time I need to select a different language to search for books. Why can't I select multiple languages and then respective books of my choice? Eg- If I can select multiple languages like English, Malayalam & Hindi and then if I search books from any of these languages, I should get the search results of all books available in all these 3 languages. Or if I select any book, I should get it from.my search result, irrespective of the language I've selected. Why am I getting restricted?",1
"I tried connecting with their support system, but unfortunately my calls were unanswered. After trying everything I am forced to come to this review section to get their attention. They do not understand how important that 400/- is for some people Scamming them this way is outrageous..they scam people's money in the name of the app. This is a fake app. It should be shut down",-1
Best app,1
this is nice aplication history,0
good,1
best,1
very bad subscription in automatically system,-1
free karo,1
owo,1
This app install then u fool,-1
v.nice,1
nice,1
its too good,1
very good,1
nice,1
Super super super,1
worst app my money is 399 lass is fake Hero advertisement is fake don't install kuku FM u r money is loss automatic debit customer care support this is a fake fake fake app don't install,-1
Nice,1
superb,1
i am Rating for 7 day free subscription,1
Disaster unapropriate ad shownig YouTube,-1
nice app,1
Best audio book app,1
chor hai account se paise kat lete hai,-1
"App is too good and also the customer service. i got such a best service when i am in trouble.Don't be confuse it is such an amazing, entertaining app.",1
good,1
nice,1
how to work android tv,-1
"faltu ka jhamela dublicity beanies kulla hai,koibhi 2rupay deke dawnload mat kar na ,kiuki uske bad apka auto recharge ho jayja, app chao ya na chao , mera faltu ka 399 katliya ,story bhi jada nahi hai , please koibhi yasa galti matkar na",-1
Good,1
Best,1
worst,-1
Sant Rampal Ji Maharaj ka satsang sune,0
very bad,-1
Wery good app,1
Good,1
super,1
Good,1
Payment option is very bad,-1
All things are good,1
this frood ap payment ato dabite,-1
This is app is very useful and I always lessen the aap every time motivation speech.,1
good,1
Kojja app don't download total froud veste of time,-1
Good,1
no free episode,-1
nice,-1
Good,1
this app is very third class,-1
kuku fm is my really good friend,1
Very important. Kuku fm,1
very bad,-1
Good,1
super,1
Cuckoo FM bahut fraud hai paise kat leti hai Bina bole aur uske bad customer care gali se baat karte hain yah app download bilkul mat kijiye bahut bakwas app hai,-1
very bad fake all fake don't download,-1
very nice,1
Good,1
good,1
Why did you charge my account?,-1
Htt be automatically payment faltu hai active mHe hota itni bar kra free walo ke lie bilkul nahe hai,-1
very nice app,1
Very Bad app,-1
Super app for spent time,1
Success,0
"Koi sa bhi story nhi sun sakte premium lene ke bager iss app koi na download kro. Mene ek story ke 621 episodes sun liye the , kuch dino se app nhi open Kiya tha and jab yesterday open Kiya to mene apni listening jaari rakhne ke liye story open ki to premium lene ke liye bar-bar dikha rha tha and saari stories open kar ke dekha sabhi dekhne ke liye premium chahiye jo ki me le nhi sakta mere pass online payment ka koi bhi app nhi h me under 18 hu . To ab me kaha se jari rkhu apn listening.",-1
Hihgu,1
"TO, CHOR KUKU FM KUKU FM | 2 bank ka AUTODEBIT ON 299 FRAUD KUKU FM | AP ME SE KOI 2 RUPPES KA PREMIUM NA LE. ...... Mangana tha to sidha 299 rs hi mang lete bad me katne ki kya jarurat thi.",-1
nice,1
Amount is very High,0
his cut ower amount I just listen on one episode it's too bad,-1
nice,1
nice,1
"my problem is solve ,thank you",1
it's amazing,1
this app bad app don't use lost 390 rupees for subscription,-1
Useless,1
Bahut dhanyabad,1
good,1
nice,0
Best,1
Nice,1
"I love kuku fm , there's lot of good and knowledgeable stories available.",1
Low quality aap third quality paise katate hai 299,-1
lovely story,1
nice ku kuch fm,1
"Worsted behavior, fund auto debited without my knowledge",-1
more ads,-1
Waste app,-1
very good,1
kukufm best but money West,1
sure,1
story ko keechte jaate ho bs,-1
very nice,1
OMG,1
Good,1
froud app ha,-1
i found Peaceful stories here.. Good job ty.. Kukufm,1
Scam..Worst App I ever seen,-1
bad appa,-1
Top listen app in play store,1
Ekdam ghatiya app hai,-1
coins get more expensive,-1
it asking entry fee 499,-1
Bhut majedar h,1
Good,1
Good,1
Nice,1
Get paid membership for half stories. Pay coins for full story. Disgusting,0
Pretty good app overall. Great stories and audio quality. Just wish there were better ways to earn coins.,1
very nice j,1
super,1
good,1
all stories payment update so not interested kuku fm,-1
Nice,1
good,1
Meri worst automatic paying my bank account in this app useless,-1
super,1
Very understanding narration,1
nice,1
this is a Very Awesome aap and very inspiring me,1
mara refund nahi kay kuku FM ne very bad app,-1
This is the worst app.,-1
nice,1
happy,1
Nice,1
Very good and nice,1
My Kuku FM was deleted some days ago. Now I installed once again it. But it is required once again premium membership. I am already paid Rs. 2 & 299. Please give me suggestions.,-1
so bad,-1
theek hai app,1
Nice,1
very bad kyoki jb 7 day trial free to 2 rupees ka access kyo.kyoki after 7day 399 rupees automatically deducted to account,-1
Do not intimate take my money useless app thuuu,-1
Such a good app,1
fain,1
Nice experience,1
excellent,1
great stories. well read. captivating. do you hate the interruptions to buy more coins to keep listening.,0
Not even worth for 1 star from last 1 week I used to complete minimum of 5 episodes but the daily goal is not fulfilling and the points are also not adding to my account i have tried chat with us option also it is the 2nd worst feature in this app it is pre set to only some options we have to choose that options only or else it won't work worst service after paying for premium,-1
good,1
very very worst app fradu app and toooo bad,-1
Nice,-1
mere 500 los ho gye vest campni,-1
nice,0
Deeni antha kojja app enkoti ledu Endulo ade automatic ga money cut chesukuntundi be careful All Don't trust the blind I,-1
good job,1
Bhai lutne Bala aap h,-1
nice app,1
Best,1
waste app,-1
msji,1
i no need refund my money,-1
This is very danger app pls guys don't install for this app,-1
Hello Mera live aane w,1
ok badhiya,1
good,1
most probably,1
very disgusting app don't download it.,-1
Good,1
nice,1
Nice,1
nice place for pees,1
Great storys,1
need to do payment for free episodes,-1
Good app,1
Nice but according to price it regularly become higher,1
With latest update app is not working. Shows something went wrong,-1
Very,1
Fake,-1
bahut achcha app hai,1
this app is more useful to me.night time sleeping problem in sometimes I listen stories then go deep sleep and any tension life then also good relief so from this kuku FM l feel very happy,1
Love it,1
Froud app We loss over money I kindly request Don't install the app I need refund Auto pay kavadam valla nenu chusuko ld One day tharuvatha chusthe Money cut ayyindhi Refund cheyandi ani message chesthe one day tharuvatha refund kadu ani message vasthundhi Plsss kukku fm founder i need refund plssss I need money because iam poor person,-1
is a very fake app,-1
bekar,-1
good,1
Good app,1
on naa kare mere 1100 cahle gay or aaj dekha hu or cancelled karaa hu or passe bhi nhi aayge or mene hus kaa,-1
Good,1
It's very good kuku audio,1
Bahut aacha,1
my youse full,1
this is the worst app ever they stole my money whit out my permission not only ones time 2 time or mera Pisa bhi wapas nahi kar raha hai please guys report this kuku fam I need my money 800 back,-1
Really very bad Bina bataye paise cut liya bhai,-1
nice,1
superb quality this app,1
Nice,1
Nice,1
"Can't access leader board. Can't gain any rewards. All coin earning options are disabled for me,. Why?",1
very nice Radhe Radhe,1
faltu hai 2 bol ke 299 kat leta hai eshi,-1
"mera personal opinion bataun to mei kuku fm jitnabhi thanks balunga kam hoga , par han mera duniya ko dekhne ka najariya badaldiya hei thanks kukufm,",1
Fraud app,-1
nice,1
interesting fm,-1
Best app,1
Auto debiting money form my bank account I am not using this app don't install this application,-1
Is app me story bhut achi hai mujhe pasand hai par app me coins ki problem rhti isme coins ka roll nhi hona chiye tha subscriptions lo bs pis suno aisa hona chiye tha par coins bar bar khatam ho jati h,0
iss aap mei auto peyment ho rahi hei or refound ki suvidha 1 din ki hei please refund ki suvidha ku baday to aap ka respons acha rahega,-1
Kano spends money without consent vrey bad,-1
don't like app Ford app,-1
nice,1
Superb,1
Bahutbadya,1
this is fraud app very bad,-1
Excellent,1
i have deleted the app bt amount is diducted,-1
